ProductTitle,ProductId,price,Gender,Category,SubCategory,ProductType,Colour,Usage,Image,ImageURL
Red Chief Men Black Formal Shoes,50740,1795,Men,Footwear,Shoes,Formal Shoes,Black,Formal,50740.jpg,http://assets.myntassets.com/v1/images/style/properties/e37ef333be6a8e14be8410580873a611_images.jpg
Lee Cooper Men Casual Sandals,22152,1500,Men,Footwear,Sandal,Sandals,Olive,Casual,22152.jpg,http://assets.myntassets.com/v1/images/style/properties/94b46fd2b139a7b2397ca25628704dbd_images.jpg
Puma Men Apex Black Olive Sandal,7730,2899,Men,Footwear,Sandal,Sandals,Black,Casual,7730.jpg,http://assets.myntassets.com/v1/images/style/properties/f525e99cbf1f5b6c4ab775e569d6beb6_images.jpg
Puma Men Grey Sandals,43959,1799,Men,Footwear,Sandal,Sandals,Grey,Casual,43959.jpg,http://assets.myntassets.com/v1/images/style/properties/645e28828551998ae6a4f33226ef3c38_images.jpg
Nike Men Free Run+ 2 Shield Grey Sports Shoes,15724,2499,Men,Footwear,Shoes,Sports Shoes,Grey,Sports,15724.jpg,http://assets.myntassets.com/v1/images/style/properties/c958b7cb77f51aff23530d749ad5779a_images.jpg
Arrow Men Formal Black Shoe,23246,2499,Men,Footwear,Shoes,Formal Shoes,Black,Formal,23246.jpg,http://assets.myntassets.com/v1/images/style/properties/af8087a06f0c9ab02a37e22c4cae5dc7_images.jpg
Lotto Men's Tennis Mule Navy Blue Flip Flop,6424,2499,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Casual,6424.jpg,http://assets.myntassets.com/v1/images/style/properties/d009623b103d388d2b799d03752746aa_images.jpg
Nike Men Black Shoes,42043,1699,Men,Footwear,Shoes,Casual Shoes,Black,Casual,42043.jpg,http://assets.myntassets.com/v1/images/style/properties/673b012f8890500c1cc057fadb855541_images.jpg
ADIDAS Men White Razor Sports Shoes,23848,2499,Men,Footwear,Shoes,Sports Shoes,White,Sports,23848.jpg,http://assets.myntassets.com/v1/images/style/properties/f959fa984e009c3be2b201faff29e1a5_images.jpg
Fila Men's Breath White Red Shoe,4141,699,Men,Footwear,Shoes,Casual Shoes,White,Casual,4141.jpg,http://assets.myntassets.com/v1/images/style/properties/2b324f99796b96c6e18d6128a1784163_images.jpg
Rockport Men Altrezlp Navy Blue Flip Flops,15516,3999,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Casual,15516.jpg,http://assets.myntassets.com/v1/images/style/properties/8e61745c35f663f59c82e7e68ae30c23_images.jpg
Numero Uno Men Black Casual Shoes,24251,1649,Men,Footwear,Shoes,Casual Shoes,Black,Casual,24251.jpg,http://assets.myntassets.com/v1/images/style/properties/73ac516d10dd631f07415d206bad0c05_images.jpg
F Sports Men White Hurricane Sports Shoes,54542,2899,Men,Footwear,Shoes,Sports Shoes,White,Sports,54542.jpg,http://assets.myntassets.com/v1/images/style/properties/F-Sports-Men-White-Hurricane-Sports-Shoes_42056340c92493a9c33526f3b1602fc4_images.jpg
Gliders Men Green Esquire Flip Flops,35575,1600,Men,Footwear,Flip Flops,Flip Flops,Green,Casual,35575.jpg,http://assets.myntassets.com/v1/images/style/properties/Gliders-Men-Green-Esquire-Flip-Flops_f5168c977080a420cf18c78cb7ca4336_images.jpg
Arrow Men Brown Formal Shoes,45602,2499,Men,Footwear,Shoes,Formal Shoes,Brown,Formal,45602.jpg,http://assets.myntassets.com/v1/images/style/properties/6b7d60e42466a293bc7a976449245675_images.jpg
Puma Men's YugoRun White Red Shoe,4525,1899,Men,Footwear,Shoes,Sports Shoes,White,Sports,4525.jpg,http://assets.myntassets.com/v1/images/style/properties/238b3b400213329e4cd1b554140b23f8_images.jpg
ADIDAS Men Lowell White Sports Shoe,21175,899,Men,Footwear,Shoes,Sports Shoes,White,Sports,21175.jpg,http://assets.myntassets.com/v1/images/style/properties/fc0d77a69b91e580d38bffd75a936dcb_images.jpg
Carlton London Men Brown Shoes,10632,1499,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,10632.jpg,http://assets.myntassets.com/v1/images/style/properties/Carlton-London-Men-CL-semi-cas-Brown-Casual-Shoes_a9d0af87aa3dcfaeee65b44432de7fea_images.jpg
Numero Uno Men Brown Flip Flops,30235,1299,Men,Footwear,Flip Flops,Flip Flops,Brown,Casual,30235.jpg,http://assets.myntassets.com/v1/images/style/properties/5ba3a67486e2c88961ea1e5689c8563b_images.jpg
ADIDAS Men Sports Black Sports Shoes,12959,1699,Men,Footwear,Shoes,Sports Shoes,Black,Sports,12959.jpg,http://assets.myntassets.com/v1/images/style/properties/b09d86bef23eccef029df70930c162b8_images.jpg
Lotto Men XD III Black Shoes,34635,2399,Men,Footwear,Shoes,Casual Shoes,Black,Casual,34635.jpg,http://assets.myntassets.com/v1/images/style/properties/b21367a701d654464ae8c1ceb521d773_images.jpg
Red Tape Men Black Casual Shoes,23682,1299,Men,Footwear,Shoes,Casual Shoes,Black,Casual,23682.jpg,http://assets.myntassets.com/v1/images/style/properties/b7adbd4e6933e586a69433e31c668ddf_images.jpg
ADIDAS Men Orange Sports Shoes,46215,1199,Men,Footwear,Shoes,Sports Shoes,Orange,Sports,46215.jpg,http://assets.myntassets.com/v1/images/style/properties/626f831620dfb63d0ecc780806bc7f64_images.jpg
Converse Men's All Star Canvas Ox Navy Blue Shoe,3592,2899,Men,Footwear,Shoes,Casual Shoes,Blue,Casual,3592.jpg,http://assets.myntassets.com/v1/images/style/properties/9cec0bcd1bcd475d5adb1a0debf81a9b_images.jpg
Fila Men Surveillance White Shoes,25575,999,Men,Footwear,Shoes,Sports Shoes,White,Sports,25575.jpg,http://assets.myntassets.com/v1/images/style/properties/0b529ff91b7d773ea9f1fd242412821c_images.jpg
ADIDAS Men's Slide Grey Orange Flip Flop,5665,2299,Men,Footwear,Flip Flops,Flip Flops,Grey,Casual,5665.jpg,http://assets.myntassets.com/v1/images/style/properties/5d4748a6ae5fecb41977d8c4fe7ac09e_images.jpg
Lotto Men Hermes Black Sandals,24695,1299,Men,Footwear,Sandal,Sandals,Black,Casual,24695.jpg,http://assets.myntassets.com/v1/images/style/properties/fd69840076267874eaaef3d85ed7a981_images.jpg
Globalite Men Black Skid Shoes,44770,2699,Men,Footwear,Shoes,Casual Shoes,Black,Casual,44770.jpg,http://assets.myntassets.com/v1/images/style/properties/4afe5a31ac385e4e43ca98ed9e1ef734_images.jpg
Nike Men Zoom Vomero White Sports Shoes,31949,1590,Men,Footwear,Shoes,Sports Shoes,White,Sports,31949.jpg,http://assets.myntassets.com/v1/images/style/properties/24354f3ae110b7a6aa0fb19ffa6f0f06_images.jpg
Provogue Men Mushroom Brown Casual Shoes,57531,1299,Men,Footwear,Shoes,Casual Shoes,Mushroom Brown,Casual,57531.jpg,http://assets.myntassets.com/v1/images/style/properties/Provogue-Men-Mushroom-Brown-Casual-Shoes_63c5624508f1ae3d4ce5256c1e82492a_images.jpg
Lee Cooper Men White Shoes,41454,2699,Men,Footwear,Shoes,Casual Shoes,White,Casual,41454.jpg,http://assets.myntassets.com/v1/images/style/properties/a10af61df2d146c2c714afde54623cbd_images.jpg
Puma Men Drift Cat Brown Shoes,33848,1800,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,33848.jpg,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Drift-Cat-Brown-Shoes_b37c89652031b205bcd19c36d6c686bd_images.jpg
Flying Machine Men Casual Grey Casual Shoes,14490,899,Men,Footwear,Shoes,Casual Shoes,Grey,Casual,14490.jpg,http://assets.myntassets.com/v1/images/style/properties/965790109837039bd54cc16fe885ce9e_images.jpg
Nike Men's Air Max Lte White Blue Shoe,6642,1899,Men,Footwear,Shoes,Sports Shoes,White,Sports,6642.jpg,http://assets.myntassets.com/v1/images/style/properties/3ccc31f0b88b7a4c070286cbd0c4d14e_images.jpg
ID Men Black Shoes,26552,3390,Men,Footwear,Shoes,Casual Shoes,Black,Casual,26552.jpg,http://assets.myntassets.com/v1/images/style/properties/260feb93da07d02483d2c9b5beb15e06_images.jpg
ADIDAS Men White Phaedra Sports Shoes,42017,1999,Men,Footwear,Shoes,Sports Shoes,White,Sports,42017.jpg,http://assets.myntassets.com/v1/images/style/properties/c7e25fa074d71959905d645878cb53be_images.jpg
Numero Uno Men's Beige Brown Casual Shoe,6470,2099,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,6470.jpg,http://assets.myntassets.com/v1/images/style/properties/2ed17831fbdb5f6c663203b0e601293b_images.jpg
Gas Men Navy Blue Flip Flops,17027,1299,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Casual,17027.jpg,http://assets.myntassets.com/v1/images/style/properties/1ce6f219f00dc784baf7715efa0ca189_images.jpg
Red Tape Men Cross Band Black Sandals,23676,2399,Men,Footwear,Sandal,Sandals,Black,Casual,23676.jpg,http://assets.myntassets.com/v1/images/style/properties/fbee867387ae6f303458cb86a7e46fa5_images.jpg
Nike Men Jordan Fly Wade Red Sports Shoes,35713,1499,Men,Footwear,Shoes,Sports Shoes,Red,Sports,35713.jpg,http://assets.myntassets.com/v1/images/style/properties/ce92252df97b5a245757777a5c39a572_images.jpg
Red Tape Men Brown Formal Shoes,30261,899,Men,Footwear,Shoes,Formal Shoes,Brown,Formal,30261.jpg,http://assets.myntassets.com/v1/images/style/properties/002b3bb2558112872d67170f3c394361_images.jpg
ADIDAS Men's White Silver Running Shoe,3566,499,Men,Footwear,Shoes,Sports Shoes,White,Sports,3566.jpg,http://assets.myntassets.com/v1/images/style/properties/7dae540b7b309f050e1e1b635ceabf85_images.jpg
Nike Men Free Run Blue Sports Shoes,24453,799,Men,Footwear,Shoes,Sports Shoes,Blue,Sports,24453.jpg,http://assets.myntassets.com/v1/images/style/properties/a6cfb0dfdce27e16b5ef4f5ef7e61c6c_images.jpg
ADIDAS Men Ranger White Sports Shoes,15314,2499,Men,Footwear,Shoes,Sports Shoes,White,Sports,15314.jpg,http://assets.myntassets.com/v1/images/style/properties/6c9cf98f7b982edd225753d9cd2d4cd0_images.jpg
Skechers Men's Regions Off White Shoe,5691,3299,Men,Footwear,Shoes,Casual Shoes,White,Casual,5691.jpg,http://assets.myntassets.com/v1/images/style/properties/e508e488636ba30755268cd5b917f465_images.jpg
Lotto Men White Torcida Shoes,44784,1499,Men,Footwear,Shoes,Sports Shoes,White,Casual,44784.jpg,http://assets.myntassets.com/v1/images/style/properties/c462e119a8ee401e9cd03f9e2e7a647f_images.jpg
Bata Men Sandy Blue Flip Flops,35521,1949,Men,Footwear,Flip Flops,Flip Flops,Blue,Casual,35521.jpg,http://assets.myntassets.com/v1/images/style/properties/3f14b5325030c3476514158160768646_images.jpg
F Sports Men White Velocity Sports Shoes,54516,1099,Men,Footwear,Shoes,Sports Shoes,White,Sports,54516.jpg,http://assets.myntassets.com/v1/images/style/properties/F-Sports-Men-White-Velocity-Sports-Shoes_14345420e63e868eda0ec2e246cdb3b8_images.jpg
Lee Cooper Men's Formal Simpleton Black Shoe,2827,799,Men,Footwear,Shoes,Formal Shoes,Black,Formal,2827.jpg,http://assets.myntassets.com/v1/images/style/properties/b83e64858ee7aa7fc15ea781eebf1a4f_images.jpg
Provogue Men Black Formal Shoes,22139,2799,Men,Footwear,Shoes,Formal Shoes,Black,Formal,22139.jpg,http://assets.myntassets.com/v1/images/style/properties/ed320434e393037062908c10a0368a2d_images.jpg
Puma Men Faas 300 Blue Sports Shoes,26599,2799,Men,Footwear,Shoes,Sports Shoes,Blue,Sports,26599.jpg,http://assets.myntassets.com/v1/images/style/properties/4a7bc59ac70c9c71216f495d56c5fc02_images.jpg
Vans Men Era Black Shoes,34860,1099,Men,Footwear,Shoes,Casual Shoes,Black,Casual,34860.jpg,http://assets.myntassets.com/v1/images/style/properties/Vans-Men-Era-Black-Shoes_10b0bb17185116b7844cc95ef27fb0d7_images.jpg
Franco Leone Men Casual Brown Sandals,11915,2499,Men,Footwear,Sandal,Sandals,Brown,Casual,11915.jpg,http://assets.myntassets.com/v1/images/style/properties/ff5f8a17b2ae517679a28ab5640c37de_images.jpg
Nike Men's Lunareclipse White Shoe,5468,1999,Men,Footwear,Shoes,Sports Shoes,White,Sports,5468.jpg,http://assets.myntassets.com/v1/images/style/properties/be5106fa146a771fdb128833b4ab9b8b_images.jpg
Fila Men Streak White Sports Shoes,20804,1999,Men,Footwear,Shoes,Sports Shoes,White,Sports,20804.jpg,http://assets.myntassets.com/v1/images/style/properties/b1000636b5755c276de3462524b46e46_images.jpg
Skechers Men Blue Shoes,41833,1299,Men,Footwear,Shoes,Casual Shoes,Blue,Casual,41833.jpg,http://assets.myntassets.com/v1/images/style/properties/69b375b0bfbed0392edb93b05f2c8cf2_images.jpg
Puma Men Driving Power Lo SF Black Sports Shoes,8979,1299,Men,Footwear,Shoes,Sports Shoes,Black,Sports,8979.jpg,http://assets.myntassets.com/v1/images/style/properties/f70c7516c24b084f37404cf3bca4614f_images.jpg
F Sports Men Black Shoes,54529,1795,Men,Footwear,Shoes,Casual Shoes,Black,Casual,54529.jpg,http://assets.myntassets.com/v1/images/style/properties/F-Sports-Men-Black-Shoes_f4920f8c2dd4277191a4468e5acf397d_images.jpg
United Colors of Benetton Men Brown Shoes,37249,1599,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,37249.jpg,http://assets.myntassets.com/v1/images/style/properties/d4636e23006874ae87dde460f7724909_images.jpg
Franco Leone Men Formal Black Formal Shoes,32509,999,Men,Footwear,Shoes,Formal Shoes,Black,Formal,32509.jpg,http://assets.myntassets.com/v1/images/style/properties/c51d7f146ef4043ec0df9eca9d42669b_images.jpg
Timberland Men Blue Thong Flip Flops,6817,1199,Men,Footwear,Flip Flops,Flip Flops,Blue,Casual,6817.jpg,http://assets.myntassets.com/v1/images/style/properties/Timberland-Men-Blue-Thong-Flip-Flops_02bb5f9ccf76c9ff75ff8289dcc34aec_images.jpg
Skechers Men's Casual Brown Lifestyle Shoe,3559,399,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,3559.jpg,http://assets.myntassets.com/v1/images/style/properties/6ee05bbf2e4fad44253b05372eb7753f_images.jpg
ADIDAS Neo Men Court Sequence Mid Brown Shoes,32951,999,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,32951.jpg,http://assets.myntassets.com/v1/images/style/properties/b837a4328c1e64284d4b51bd95a57858_images.jpg
Nike Men Court White Shoe,9407,1799,Men,Footwear,Shoes,Sports Shoes,White,Sports,9407.jpg,http://assets.myntassets.com/v1/images/style/properties/3b02ee079fbd884aa6ba20984e379fd6_images.jpg
Puma Men Breeze Blue Flip Flops,23823,1599,Men,Footwear,Flip Flops,Flip Flops,Blue,Casual,23823.jpg,http://assets.myntassets.com/v1/images/style/properties/4619265f1f54015175802372aa42c1ec_images.jpg
Nike Men Lunarfly Black Sports Shoes,38665,1099,Men,Footwear,Shoes,Sports Shoes,Black,Sports,38665.jpg,http://assets.myntassets.com/v1/images/style/properties/088a676c4548550a45922ed68f366c1d_images.jpg
ADIDAS Men Black Twenty2yds Sports Shoes,40323,1799,Men,Footwear,Shoes,Sports Shoes,White,Sports,40323.jpg,http://assets.myntassets.com/v1/images/style/properties/af6cf23d24781c8a729f8a7637a38bf8_images.jpg
Converse Men Lace Color Black Casual Shoes,24666,1999,Men,Footwear,Shoes,Casual Shoes,Black,Casual,24666.jpg,http://assets.myntassets.com/v1/images/style/properties/378d9bf9c3a96f9c45b1bf75e1f88254_images.jpg
Nike Men's Incinera Grey Shoe,4576,1199,Men,Footwear,Shoes,Sports Shoes,Grey,Sports,4576.jpg,http://assets.myntassets.com/v1/images/style/properties/33d5b86f0a0c396c4be6f05ea82e7a23_images.jpg
Puma Men Grey Vintage Ferrari Shoes,53734,1499,Men,Footwear,Shoes,Casual Shoes,Grey,Casual,53734.jpg,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-Vintage-Ferrari-Casual-Shoes_3d91c7ee3487279c51edecb337de455b_images.jpg
Lotto Men White & Silver Sports Shoes,44783,1999,Men,Footwear,Shoes,Sports Shoes,White,Sports,44783.jpg,http://assets.myntassets.com/v1/images/style/properties/Lotto-Men-White---Silver-Sports-Shoes_fb12adf8cabe4187ee42e754cc1c322c_images.jpg
Skechers Men's Zeta Black Lifestyle Casual Shoe,3561,1299,Men,Footwear,Shoes,Casual Shoes,Black,Casual,3561.jpg,http://assets.myntassets.com/v1/images/style/properties/b1b0fa0e8afbed7dd74c1df7b42090c8_images.jpg
Nike Men Court Majestic White Casual Shoes,24454,1299,Men,Footwear,Shoes,Casual Shoes,White,Casual,24454.jpg,http://assets.myntassets.com/v1/images/style/properties/9537d2f7f68f4ab9183337966afcc9e7_images.jpg
ADIDAS Men Aerostar White Sports Shoes,15313,1499,Men,Footwear,Shoes,Sports Shoes,White,Sports,15313.jpg,http://assets.myntassets.com/v1/images/style/properties/a5aa3ac937eacec2155ead8ad9c751b6_images.jpg
Skechers Men Genesis Brown Shoe,5696,1999,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,5696.jpg,http://assets.myntassets.com/v1/images/style/properties/c72fec8d51ffe8aee9e80316ced621ff_images.jpg
GAS Men Brown Casual Shoes,56410,1399,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,56410.jpg,http://assets.myntassets.com/v1/images/style/properties/GAS-Men-Brown-Casual-Shoes_87737d6282779d5a8bf6553ba8ac024c_images.jpg
Reebok Men Premier ultra 8 U-form Silver Sports Shoes,10037,2299,Men,Footwear,Shoes,Sports Shoes,Silver,Sports,10037.jpg,http://assets.myntassets.com/v1/images/style/properties/c876491b1ad3bbece863d5bf29408446_images.jpg
Flying Machine Men Casual Green Casual Shoes,14497,1049,Men,Footwear,Shoes,Casual Shoes,Green,Casual,14497.jpg,http://assets.myntassets.com/v1/images/style/properties/f50c7bc8ea0a995334e9b01d81b45c31_images.jpg
Fila Men Motor Sports Olive Black Sandals,4112,2099,Men,Footwear,Sandal,Sandals,Green,Casual,4112.jpg,http://assets.myntassets.com/v1/images/style/properties/a35fc6de28c54581cca294e2907237ba_images.jpg
Puma Men's First Round Takeahike Black Yellow Shoe,7797,3399,Men,Footwear,Shoes,Casual Shoes,Black,Casual,7797.jpg,http://assets.myntassets.com/v1/images/style/properties/098fd7c7895c5c2cb80d0eba4224c102_images.jpg
Numero Uno Men Navy Leather Shoes,34090,1699,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Casual,34090.jpg,http://assets.myntassets.com/v1/images/style/properties/Numero-Uno-Men-Casual-Shoes-SRB-8-BLU-Blue-Casual-Shoes_06848407c033f5e7c9a5177eb9b2dbb8_images.jpg
Estd. 1977 Men Brown Sandals,42010,999,Men,Footwear,Sandal,Sandals,Brown,Casual,42010.jpg,http://assets.myntassets.com/v1/images/style/properties/feced0f1dc95b9c967f4518b90bd8316_images.jpg
ID Men Black & Purple Shoes,26555,799,Men,Footwear,Shoes,Casual Shoes,Black,Casual,26555.jpg,http://assets.myntassets.com/v1/images/style/properties/6835350fa996308624b38edefa6f401e_images.jpg
Red Tape Men's Formal Lace Black Shoe,6483,999,Men,Footwear,Shoes,Formal Shoes,Black,Formal,6483.jpg,http://assets.myntassets.com/v1/images/style/properties/d795c0c5c2019110f3e2d94dde1d1543_images.jpg
Lee Cooper Men White Shoes,41453,978,Men,Footwear,Shoes,Casual Shoes,White,Casual,41453.jpg,http://assets.myntassets.com/v1/images/style/properties/ec572c3047ccf6cc9b4190ca455b341c_images.jpg
Flying Machine Men Grey Casual Shoes,22101,899,Men,Footwear,Shoes,Casual Shoes,Grey,Casual,22101.jpg,http://assets.myntassets.com/v1/images/style/properties/74ad44750c9d0e10e88bba88fe5f9910_images.jpg
Carlton London Men Casual Beige Casual Shoes,13646,1290,Men,Footwear,Shoes,Casual Shoes,Beige,Casual,13646.jpg,http://assets.myntassets.com/v1/images/style/properties/ef805ca141a1d056e0363596a2faeec0_images.jpg
Vans Men Classic Slip-On Grey Shoes,34858,1299,Men,Footwear,Shoes,Casual Shoes,Grey,Casual,34858.jpg,http://assets.myntassets.com/v1/images/style/properties/a6876fce4fe392cc65478960b1e14120_images.jpg
Puma Men Trek Navy Blue Floater,2211,1299,Men,Footwear,Sandal,Sandals,Navy Blue,Casual,2211.jpg,http://assets.myntassets.com/v1/images/style/properties/489285fce42ff6b4a5d6be37c26a971d_images.jpg
Lotto Men Blue Flip Flops,58328,999,Men,Footwear,Flip Flops,Flip Flops,Blue,Casual,58328.jpg,http://assets.myntassets.com/v1/images/style/properties/Lotto-Men-Blue-Flip-Flops_fcb9db63056967ad17bc5937555db441_images.jpg
Lotto Men Grey Dolce Vita Shoes,44777,1899,Men,Footwear,Shoes,Casual Shoes,Grey,Casual,44777.jpg,http://assets.myntassets.com/v1/images/style/properties/68278d11b6ca39f30e2ea1ce9a4f2ad9_images.jpg
Woodland Men Brown Shoes,50377,399,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,50377.jpg,http://assets.myntassets.com/v1/images/style/properties/f99ee11f2167bce272f9456c67581641_images.jpg
Lotto Men Dolce Vita II Grey Sports Shoes,34632,899,Men,Footwear,Shoes,Sports Shoes,Grey,Sports,34632.jpg,http://assets.myntassets.com/v1/images/style/properties/af21a7dc11fed0430f6c22dd916eccf4_images.jpg
Converse Men's Chuck Taylor Big Check Red Black Canvas Shoe,3595,899,Men,Footwear,Shoes,Casual Shoes,Red,Casual,3595.jpg,http://assets.myntassets.com/v1/images/style/properties/bdd2eed1b066a2e060bf864cbf8bfece_images.jpg
Fila Men Superior Silver Sports Shoes,25572,1349,Men,Footwear,Shoes,Sports Shoes,Silver,Sports,25572.jpg,http://assets.myntassets.com/v1/images/style/properties/a70ae8bb33c1d5a75df76c3791ed5a9f_images.jpg
Coolers Men Brown Sandals,44545,799,Men,Footwear,Sandal,Sandals,Brown,Casual,44545.jpg,http://assets.myntassets.com/v1/images/style/properties/007eb7d88e3dc7d17d7cfe15cb8c1ba0_images.jpg
Asics Men's Gel Cushioning Running White Black Yellow Shoe,3308,1598,Men,Footwear,Shoes,Sports Shoes,White,Sports,3308.jpg,http://assets.myntassets.com/v1/images/style/properties/3ad2891fc7b6eb03276bae0a9b85d73d_images.jpg
